
******************************************************************************

       Photoionization cross-sections for Si II

   Data is from the Opacity project
   Verner high energy tail included for gnd level
   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

           2-  Hydrogenic (n,l)
           3 - Hydrogenic (n)
          20 - Opacity Project: smoothed [number of data pairs]
          21 - Opacity Project: scaled, smoothed [number of data pairs]

 [Reference] photoionization cross-sections for Si\,{\sc ii} were computed as part of the Opacity Project by \cite{MEL95_Al_seq}.

******************************************************************************

04-Sep-1997                             !Date
 1.831D+01 1.936D+00
 1.840D+01 1.897D+00
 1.849D+01 1.881D+00
 1.859D+01 1.871D+00
 1.868D+01 1.853D+00
 1.877D+01 1.819D+00
 1.896D+01 1.705D+00
 1.915D+01 1.602D+00
 1.925D+01 1.579D+00
 1.934D+01 1.564D+00
 1.954D+01 1.528D+00
 1.963D+01 1.520D+00
 1.973D+01 1.545D+00
 1.983D+01 1.632D+00
 2.003D+01 1.987D+00
 2.023D+01 2.267D+00
 2.074D+01 1.528D+00
 2.169D+01 9.281D-01
 2.224D+01 8.682D-01
 2.235D+01 8.560D-01
 2.246D+01 8.438D-01
 2.444D+01 6.901D-01
 2.456D+01 6.838D-01
 2.469D+01 6.775D-01
 2.481D+01 6.711D-01
 2.621D+01 6.073D-01
 2.727D+01 5.559D-01
 3.073D+01 3.885D-01
 3.463D+01 2.714D-01
 3.903D+01 1.897D-01
 4.398D+01 1.325D-01
 4.956D+01 9.261D-02
 5.585D+01 6.471D-02
 6.294D+01 4.522D-02
 7.093D+01 3.160D-02
 7.993D+01 2.208D-02
 9.008D+01 1.543D-02
 1.015D+02 1.078D-02
 1.144D+02 7.532D-03
 1.155D+02 7.309D-03
3s3p(3P)3d4Po                           !Configuration name
20                                      !Type of cross-section
176                                     !Number of cross-section points
 1.000D+00 0.000D+00
 6.698D+00 0.000D+00
 6.732D+00 8.028D-04
 6.867D+00 3.136D-01
 6.901D+00 7.716D-01
 6.970D+00 2.458D+00
 7.040D+00 4.038D+00
 7.075D+00 4.369D+00
 7.110D+00 4.408D+00
 7.326D+00 3.178D+00
 7.662D+00 1.153D+00
 7.739D+00 8.516D-01
 7.777D+00 7.634D-01
 7.816D+00 7.353D-01
 7.855D+00 7.984D-01
 7.894D+00 9.807D-01
 7.934D+00 1.343D+00
 7.973D+00 1.947D+00
 8.053D+00 4.393D+00
 8.134D+00 9.917D+00
 8.215D+00 2.137D+01
 8.380D+00 6.813D+01
 8.464D+00 8.954D+01
 8.506D+00 9.394D+01
 8.549D+00 9.350D+01
 8.677D+00 7.259D+01
 8.808D+00 5.033D+01
 8.940D+00 3.665D+01
 9.166D+00 2.466D+01
 9.304D+00 2.055D+01
 9.397D+00 1.858D+01
 9.444D+00 1.800D+01
 9.491D+00 1.851D+01
 9.538D+00 2.186D+01
 9.586D+00 3.184D+01
 9.682D+00 7.701D+01
 9.730D+00 9.992D+01
 9.779D+00 1.063D+02
 9.828D+00 9.371D+01
 9.876D+00 6.923D+01
 9.926D+00 4.528D+01
 9.975D+00 2.916D+01
 1.003D+01 2.024D+01
 1.008D+01 1.628D+01
 1.013D+01 1.443D+01
 1.018D+01 1.354D+01
 1.023D+01 1.305D+01
 1.028D+01 1.279D+01
 1.033D+01 1.280D+01
 1.038D+01 1.352D+01
 1.043D+01 1.628D+01
 1.048D+01 2.595D+01
 1.054D+01 5.130D+01
 1.070D+01 2.754D+02
 1.075D+01 3.250D+02
 1.080D+01 3.039D+02
 1.091D+01 1.411D+02
 1.097D+01 7.256D+01
 1.102D+01 3.496D+01
 1.107D+01 1.768D+01
 1.113D+01 1.159D+01
 1.119D+01 9.327D+00
 1.124D+01 8.414D+00
 1.141D+01 7.304D+00
 1.164D+01 6.489D+00
 1.211D+01 5.538D+00
 1.230D+01 5.329D+00
 1.242D+01 5.259D+00
 1.248D+01 5.250D+00
 1.254D+01 5.281D+00
 1.261D+01 5.368D+00
 1.267D+01 5.507D+00
 1.273D+01 5.622D+00
 1.279D+01 5.549D+00
 1.286D+01 5.168D+00
 1.299D+01 3.770D+00
 1.305D+01 3.252D+00
 1.312D+01 3.013D+00
 1.318D+01 2.998D+00
 1.331D+01 3.140D+00
 1.338D+01 3.194D+00
 1.345D+01 3.229D+00
 1.352D+01 3.251D+00
 1.365D+01 3.279D+00
 1.372D+01 3.312D+00
 1.379D+01 3.426D+00
 1.386D+01 3.756D+00
 1.393D+01 4.517D+00
 1.399D+01 6.071D+00
 1.413D+01 1.207D+01
 1.421D+01 1.534D+01
 1.428D+01 1.686D+01
 1.435D+01 1.606D+01
 1.442D+01 1.374D+01
 1.449D+01 1.152D+01
 1.464D+01 9.000D+00
 1.478D+01 5.838D+00
 1.486D+01 4.503D+00
 1.493D+01 3.854D+00
 1.500D+01 3.930D+00
 1.508D+01 4.379D+00
 1.515D+01 4.770D+00
 1.523D+01 4.755D+00
 1.538D+01 3.491D+00
 1.546D+01 2.870D+00
 1.554D+01 2.549D+00
 1.561D+01 2.601D+00
 1.569D+01 2.997D+00
 1.585D+01 4.489D+00
 1.593D+01 5.000D+00
 1.601D+01 5.045D+00
 1.625D+01 3.393D+00
 1.633D+01 2.852D+00
 1.641D+01 2.551D+00
 1.649D+01 2.572D+00
 1.658D+01 2.967D+00
 1.666D+01 3.601D+00
 1.674D+01 4.199D+00
 1.683D+01 4.525D+00
 1.691D+01 4.555D+00
 1.699D+01 4.567D+00
 1.716D+01 5.151D+00
 1.725D+01 5.194D+00
 1.734D+01 4.739D+00
 1.742D+01 3.953D+00
 1.751D+01 3.223D+00
 1.760D+01 2.768D+00
 1.768D+01 2.542D+00
 1.777D+01 2.467D+00
 1.786D+01 2.449D+00
 1.795D+01 2.452D+00
 1.804D+01 2.451D+00
 1.822D+01 2.425D+00
 1.831D+01 2.418D+00
 1.840D+01 2.422D+00
 1.859D+01 2.467D+00
 1.868D+01 2.477D+00
 1.877D+01 2.444D+00
 1.905D+01 2.053D+00
 1.915D+01 1.925D+00
 1.925D+01 1.845D+00
 1.934D+01 1.806D+00
 1.944D+01 1.804D+00
 1.954D+01 1.818D+00
 1.963D+01 1.823D+00
 1.973D+01 1.802D+00
 1.993D+01 1.698D+00
 2.003D+01 1.656D+00
 2.023D+01 1.605D+00
 2.033D+01 1.575D+00
 2.043D+01 1.547D+00
 2.053D+01 1.543D+00
 2.063D+01 1.593D+00
 2.084D+01 1.855D+00
 2.105D+01 2.110D+00
 2.116D+01 2.150D+00
 2.126D+01 2.122D+00
 2.137D+01 2.027D+00
 2.158D+01 1.648D+00
 2.180D+01 1.292D+00
 2.191D+01 1.197D+00
 2.469D+01 7.599D-01
 2.660D+01 6.545D-01
 2.838D+01 5.734D-01
 3.198D+01 4.008D-01
 3.604D+01 2.800D-01
 4.061D+01 1.957D-01
 4.577D+01 1.367D-01
 5.158D+01 9.553D-02
 5.812D+01 6.676D-02
 6.550D+01 4.665D-02
 7.381D+01 3.259D-02
 8.318D+01 2.278D-02
 9.374D+01 1.591D-02
 1.056D+02 1.112D-02
 1.179D+02 8.004D-03
3s2(1S)9s2Se                            !Configuration name
20                                      !Type of cross-section
179                                     !Number of cross-section points
 1.000D+00 2.914D-02
 1.155D+00 3.471D-04
 1.289D+00 8.972D-03
 1.389D+00 2.155D-02
 1.396D+00 2.247D-02
 1.460D+00 3.093D-02
 1.467D+00 3.190D-02
 1.475D+00 3.287D-02
 1.482D+00 3.384D-02
 1.489D+00 3.482D-02
 1.504D+00 3.679D-02
 1.512D+00 3.779D-02
 1.519D+00 3.878D-02
 1.527D+00 3.979D-02
 1.534D+00 4.079D-02
 1.542D+00 4.181D-02
 1.550D+00 4.283D-02
 1.558D+00 4.385D-02
 1.573D+00 4.592D-02
 1.581D+00 4.695D-02
 1.653D+00 5.654D-02
 1.662D+00 5.763D-02
 1.791D+00 7.249D-02
 1.799D+00 7.339D-02
 1.808D+00 7.430D-02
 1.891D+00 8.264D-02
 1.901D+00 8.359D-02
 1.910D+00 8.454D-02
 1.939D+00 8.744D-02
 1.958D+00 8.939D-02
 1.968D+00 9.038D-02
 1.978D+00 9.137D-02
 1.988D+00 9.236D-02
 2.008D+00 9.436D-02
 2.018D+00 9.537D-02
 2.038D+00 9.741D-02
 2.100D+00 1.036D-01
 2.110D+00 1.047D-01
 2.121D+00 1.057D-01
 2.285D+00 1.229D-01
 2.297D+00 1.241D-01
 2.354D+00 1.303D-01
 2.414D+00 1.366D-01
 2.667D+00 1.969D-01
 2.693D+00 2.051D-01
 2.734D+00 1.478D-01
 2.761D+00 1.231D-01
 2.803D+00 1.482D-01
 2.902D+00 1.959D-01
 3.238D+00 6.900D-01
 3.303D+00 1.224D+00
 3.320D+00 1.355D+00
 3.336D+00 1.424D+00
 3.353D+00 1.407D+00
 3.370D+00 1.285D+00
 3.403D+00 8.414D-01
 3.559D+00 8.989D-03
 3.685D+00 3.124D-01
 3.722D+00 3.875D-01
 3.760D+00 2.275D-01
 3.854D+00 6.040D-03
 3.932D+00 1.181D-02
 4.387D+00 4.283D-02
 4.565D+00 5.058D-02
 4.895D+00 7.415D-02
 4.944D+00 8.028D-02
 5.018D+00 6.201D-02
 5.068D+00 5.552D-02
 5.327D+00 1.815D-01
 5.354D+00 2.061D-01
 5.434D+00 1.161D-01
 5.544D+00 3.861D-02
 5.683D+00 5.868D-02
 5.740D+00 6.492D-02
 5.798D+00 6.013D-02
 5.856D+00 5.558D-02
 6.155D+00 1.039D-01
 6.216D+00 1.203D-01
 6.278D+00 9.092D-02
 6.373D+00 5.790D-02
 6.665D+00 9.114D-02
 6.698D+00 9.606D-02
 6.799D+00 7.704D-02
 6.867D+00 6.861D-02
 6.970D+00 8.381D-02
 7.040D+00 9.100D-02
 7.110D+00 8.609D-02
 7.146D+00 8.569D-02
 7.218D+00 9.408D-02
 7.290D+00 1.005D-01
 7.473D+00 4.084D-02
 7.700D+00 1.867D-04
 7.934D+00 3.951D-02
 8.338D+00 8.425D-02
 9.120D+00 1.534D-01
 9.211D+00 1.681D-01
 9.304D+00 1.443D-01
 9.397D+00 1.222D-01
 1.003D+01 3.058D-01
 1.018D+01 3.849D-01
 1.038D+01 6.319D-01
 1.054D+01 1.054D+00
 1.059D+01 1.637D+00
 1.064D+01 3.765D+00
 1.070D+01 1.301D+01
 1.075D+01 4.321D+01
 1.080D+01 1.246D+02
 1.091D+01 4.872D+02
 1.097D+01 6.673D+02
 1.102D+01 7.080D+02
 1.107D+01 5.935D+02
 1.113D+01 3.898D+02
 1.119D+01 2.011D+02
 1.124D+01 8.431D+01
 1.170D+01 1.321D-02
 1.182D+01 2.708D-02
 1.199D+01 4.321D-02
 1.217D+01 3.199D-02
 1.312D+01 4.331D-03
 1.358D+01 3.581D-02
 1.372D+01 4.948D-02
 1.393D+01 2.831D-02
 1.421D+01 4.975D-03
 1.449D+01 1.115D-02
 1.471D+01 1.515D-02
 1.478D+01 1.482D-02
 1.486D+01 1.471D-02
 1.500D+01 1.628D-02
 1.508D+01 1.646D-02
 1.531D+01 9.089D-03
 1.554D+01 5.502D-03
 1.561D+01 5.747D-03
 1.585D+01 3.938D-03
 1.593D+01 3.593D-03
 1.609D+01 3.850D-03
 1.617D+01 3.877D-03
 1.658D+01 1.884D-03
 1.683D+01 9.453D-04
 1.725D+01 3.722D-03
 1.742D+01 4.627D-03
 1.768D+01 2.324D-03
 1.786D+01 9.518D-04
 1.813D+01 2.321D-03
 1.840D+01 3.673D-03
 1.859D+01 3.598D-03
 1.877D+01 3.543D-03
 1.896D+01 3.653D-03
 1.905D+01 3.660D-03
 1.934D+01 2.592D-03
 1.954D+01 1.761D-03
 1.983D+01 3.350D-03
 2.043D+01 5.626D-03
 2.074D+01 4.014D-03
 2.095D+01 3.169D-03
 2.116D+01 5.090D-03
 2.137D+01 6.225D-03
 2.158D+01 4.693D-03
 2.169D+01 4.511D-03
 2.201D+01 9.442D-03
 2.224D+01 1.078D-02
 2.235D+01 9.783D-03
 2.314D+01 1.790D+00
 2.337D+01 2.637D+00
 2.360D+01 1.491D+00
 2.444D+01 1.040D-02
 2.456D+01 1.049D-02
 2.481D+01 9.777D-03
 2.768D+01 4.653D-03
 2.824D+01 4.023D-03
 2.895D+01 3.172D-03
 3.230D+01 1.511D-03
 3.604D+01 1.088D-03
 4.021D+01 7.835D-04
 4.486D+01 5.640D-04
 5.006D+01 4.061D-04
 5.585D+01 2.923D-04
 6.232D+01 2.105D-04
 6.953D+01 1.515D-04
 7.681D+01 1.124D-04
3s2(1S)8d2De                            !Configuration name
20                                      !Type of cross-section
187                                     !Number of cross-section points
 1.000D+00 2.129D+01
 1.041D+00 1.991D+01
 1.046D+00 1.974D+01
 1.051D+00 1.957D+01
 1.078D+00 1.871D+01
 1.099D+00 1.801D+01
 1.105D+00 1.783D+01
 1.208D+00 1.510D+01
 1.245D+00 1.429D+01
 1.283D+00 1.346D+01
 1.295D+00 1.318D+01
 1.389D+00 1.149D+01
 1.396D+00 1.139D+01
 1.403D+00 1.129D+01
 1.460D+00 1.046D+01
 1.504D+00 9.819D+00
 1.512D+00 9.710D+00
 1.645D+00 8.158D+00
 1.704D+00 7.600D+00
 1.755D+00 7.107D+00
 1.764D+00 7.023D+00
 1.920D+00 5.825D+00
 1.968D+00 5.514D+00
 2.028D+00 5.130D+00
 2.038D+00 5.064D+00
 2.218D+00 4.121D+00
 2.285D+00 3.823D+00
 2.343D+00 3.567D+00
 2.354D+00 3.515D+00
 2.366D+00 3.463D+00
 2.378D+00 3.410D+00
 2.550D+00 2.771D+00
 2.562D+00 2.729D+00
 2.575D+00 2.688D+00
 2.653D+00 2.435D+00
 2.734D+00 2.175D+00
 2.747D+00 2.130D+00
 2.960D+00 1.488D+00
 2.975D+00 1.447D+00
 2.990D+00 1.406D+00
 3.081D+00 1.153D+00
 3.143D+00 9.808D-01
 3.158D+00 9.371D-01
 3.270D+00 6.342D-01
 3.336D+00 5.371D-01
 3.403D+00 6.714D-01
 3.437D+00 7.268D-01
 3.506D+00 4.856D-01
 3.577D+00 2.881D-01
 3.667D+00 5.709D-01
 3.760D+00 1.549D+00
 3.874D+00 2.596D+00
 3.893D+00 2.707D+00
 3.932D+00 2.847D+00
 3.951D+00 2.875D+00
 3.971D+00 2.878D+00
 3.991D+00 2.858D+00
 4.031D+00 2.765D+00
 4.365D+00 7.645D-01
 4.498D+00 1.161D-01
 4.634D+00 4.907D-01
 4.727D+00 8.156D-01
 4.774D+00 9.209D-01
 4.822D+00 9.924D-01
 4.846D+00 1.017D+00
 4.895D+00 1.049D+00
 4.944D+00 1.066D+00
 4.993D+00 1.077D+00
 5.018D+00 1.084D+00
 5.068D+00 1.111D+00
 5.094D+00 1.125D+00
 5.119D+00 1.129D+00
 5.145D+00 1.120D+00
 5.196D+00 1.083D+00
 5.248D+00 1.053D+00
 5.354D+00 1.015D+00
 5.489D+00 9.642D-01
 5.571D+00 9.380D-01
 5.599D+00 9.302D-01
 5.627D+00 9.115D-01
 5.655D+00 8.655D-01
 5.740D+00 5.456D-01
 5.798D+00 4.430D-01
 5.856D+00 5.178D-01
 5.973D+00 6.130D-01
 6.124D+00 6.008D-01
 6.341D+00 5.841D-01
 6.501D+00 4.699D-01
 6.599D+00 4.085D-01
 6.632D+00 4.133D-01
 6.698D+00 4.196D-01
 6.765D+00 4.186D-01
 6.799D+00 4.185D-01
 6.833D+00 4.190D-01
 7.005D+00 3.490D-01
 7.146D+00 3.136D-01
 7.326D+00 2.590D-01
 7.436D+00 2.283D-01
 7.473D+00 2.198D-01
 7.511D+00 2.114D-01
 7.700D+00 6.805D-02
 7.816D+00 6.698D-03
 8.013D+00 1.948D-01
 8.134D+00 3.152D-01
 8.256D+00 2.968D-01
 9.211D+00 1.262D-01
 9.491D+00 4.149D-01
 9.586D+00 4.862D-01
 9.730D+00 2.833D-01
 9.876D+00 1.875D-01
 1.003D+01 3.224D-01
 1.018D+01 9.397D-01
 1.023D+01 1.153D+00
 1.028D+01 1.248D+00
 1.033D+01 1.212D+00
 1.043D+01 9.019D-01
 1.054D+01 6.258D-01
 1.064D+01 5.267D-01
 1.075D+01 6.844D-01
 1.080D+01 9.706D-01
 1.086D+01 1.449D+00
 1.091D+01 2.673D+00
 1.097D+01 6.145D+00
 1.102D+01 1.891D+01
 1.107D+01 5.475D+01
 1.124D+01 3.997D+02
 1.130D+01 4.796D+02
 1.135D+01 4.490D+02
 1.147D+01 1.999D+02
 1.152D+01 9.645D+01
 1.158D+01 4.062D+01
 1.199D+01 6.657D-02
 1.223D+01 4.234D-01
 1.242D+01 7.052D-01
 1.261D+01 6.228D-01
 1.286D+01 5.268D-01
 1.312D+01 7.535D-01
 1.325D+01 8.282D-01
 1.338D+01 6.467D-01
 1.386D+01 3.572D-01
 1.421D+01 2.432D-01
 1.500D+01 1.485D-01
 1.515D+01 1.497D-01
 1.569D+01 1.297D-01
 1.617D+01 1.220D-01
 1.633D+01 1.237D-01
 1.641D+01 1.245D-01
 1.708D+01 4.926D-02
 1.734D+01 1.722D-02
 1.760D+01 6.153D-02
 1.777D+01 8.524D-02
 1.813D+01 3.669D-02
 1.831D+01 1.387D-02
 1.868D+01 4.763D-02
 1.944D+01 6.898D-02
 1.993D+01 3.776D-02
 2.013D+01 2.144D-02
 2.043D+01 4.211D-02
 2.074D+01 5.620D-02
 2.137D+01 2.577D-02
 2.158D+01 1.964D-02
 2.180D+01 2.965D-02
 2.191D+01 3.333D-02
 2.224D+01 2.082D-02
 2.235D+01 1.782D-02
 2.268D+01 3.077D-02
 2.291D+01 3.473D-02
 2.302D+01 3.232D-02
 2.384D+01 2.097D+00
 2.396D+01 2.515D+00
 2.432D+01 1.130D+00
 2.506D+01 2.711D-02
 2.518D+01 2.760D-02
 2.556D+01 2.458D-02
 2.881D+01 1.533D-02
 3.246D+01 1.071D-02
 3.658D+01 7.485D-03
 4.122D+01 5.230D-03
 4.646D+01 3.654D-03
 5.235D+01 2.553D-03
 5.900D+01 1.784D-03
 6.648D+01 1.247D-03
 7.492D+01 8.712D-04
 8.443D+01 6.087D-04
 9.515D+01 4.254D-04
 1.072D+02 2.972D-04
 1.078D+02 2.928D-04
3s2(1S)8f2Fo                            !Configuration name
20                                      !Type of cross-section
181                                     !Number of cross-section points
 1.000D+00 3.218D+01
 1.030D+00 3.014D+01
 1.056D+00 2.839D+01
 1.062D+00 2.804D+01
 1.161D+00 2.273D+01
 1.184D+00 2.173D+01
 1.202D+00 2.096D+01
 1.208D+00 2.070D+01
 1.315D+00 1.701D+01
 1.355D+00 1.590D+01
 1.389D+00 1.495D+01
 1.396D+00 1.476D+01
 1.403D+00 1.457D+01
 1.497D+00 1.185D+01
 1.573D+00 9.877D+00
 1.670D+00 8.761D+00
 1.738D+00 8.104D+00
 1.746D+00 8.020D+00
 1.755D+00 7.935D+00
 1.764D+00 7.850D+00
 1.773D+00 7.765D+00
 1.782D+00 7.680D+00
 1.791D+00 7.593D+00
 1.873D+00 6.799D+00
 1.882D+00 6.708D+00
 2.028D+00 5.542D+00
 2.038D+00 5.475D+00
 2.048D+00 5.409D+00
 2.079D+00 5.207D+00
 2.110D+00 5.003D+00
 2.121D+00 4.934D+00
 2.308D+00 3.942D+00
 2.343D+00 3.789D+00
 2.378D+00 3.635D+00
 2.390D+00 3.582D+00
 2.601D+00 2.846D+00
 2.640D+00 2.732D+00
 2.693D+00 2.579D+00
 2.707D+00 2.540D+00
 2.946D+00 1.997D+00
 2.990D+00 1.914D+00
 3.035D+00 1.830D+00
 3.050D+00 1.802D+00
 3.320D+00 1.400D+00
 3.370D+00 1.339D+00
 3.403D+00 1.298D+00
 3.420D+00 1.278D+00
 3.722D+00 9.821D-01
 3.778D+00 9.376D-01
 3.816D+00 9.075D-01
 3.835D+00 8.924D-01
 4.133D+00 6.982D-01
 4.153D+00 6.874D-01
 4.174D+00 6.765D-01
 4.237D+00 6.437D-01
 4.279D+00 6.216D-01
 4.301D+00 6.104D-01
 4.322D+00 5.992D-01
 4.344D+00 5.879D-01
 4.365D+00 5.766D-01
 4.431D+00 5.421D-01
 4.565D+00 4.979D-01
 4.751D+00 4.271D-01
 4.968D+00 3.540D-01
 5.094D+00 3.236D-01
 5.222D+00 2.924D-01
 5.248D+00 2.860D-01
 5.489D+00 2.409D-01
 5.627D+00 2.751D-01
 5.712D+00 2.943D-01
 5.856D+00 2.500D-01
 5.973D+00 2.182D-01
 6.094D+00 1.848D-01
 6.216D+00 1.643D-01
 6.437D+00 1.368D-01
 6.469D+00 1.326D-01
 6.501D+00 1.284D-01
 6.632D+00 1.142D-01
 6.732D+00 1.256D-01
 6.765D+00 1.296D-01
 6.867D+00 1.070D-01
 7.075D+00 7.593D-02
 7.182D+00 8.720D-02
 7.253D+00 9.546D-02
 7.326D+00 7.803D-02
 7.436D+00 5.538D-02
 7.511D+00 5.783D-02
 7.548D+00 5.875D-02
 7.624D+00 5.320D-02
 7.662D+00 5.055D-02
 7.739D+00 5.245D-02
 7.777D+00 5.280D-02
 7.973D+00 2.153D-02
 8.134D+00 1.912D-03
 8.338D+00 7.322D-02
 8.549D+00 1.629D-01
 8.634D+00 1.933D-01
 8.677D+00 2.017D-01
 8.764D+00 1.813D-01
 8.852D+00 1.610D-01
 9.120D+00 3.180D-01
 9.258D+00 3.904D-01
 9.491D+00 3.122D-01
 1.003D+01 1.301D-01
 1.023D+01 2.269D-01
 1.038D+01 3.069D-01
 1.048D+01 2.772D-01
 1.064D+01 2.499D-01
 1.107D+01 5.643D-01
 1.124D+01 1.044D+00
 1.130D+01 1.325D+00
 1.135D+01 1.829D+00
 1.141D+01 3.752D+00
 1.147D+01 1.083D+01
 1.152D+01 3.375D+01
 1.158D+01 9.783D+01
 1.170D+01 4.161D+02
 1.176D+01 6.031D+02
 1.182D+01 6.817D+02
 1.187D+01 6.125D+02
 1.199D+01 2.442D+02
 1.205D+01 1.131D+02
 1.248D+01 1.164D-01
 1.267D+01 3.503D-01
 1.279D+01 4.524D-01
 1.299D+01 3.787D-01
 1.365D+01 1.929D-01
 1.393D+01 1.577D-01
 1.456D+01 8.806D-02
 1.486D+01 7.500D-02
 1.585D+01 4.630D-02
 1.609D+01 4.321D-02
 1.641D+01 4.069D-02
 1.658D+01 4.150D-02
 1.683D+01 4.220D-02
 1.708D+01 4.336D-02
 1.716D+01 4.377D-02
 1.777D+01 1.720D-02
 1.804D+01 6.607D-03
 1.831D+01 1.961D-02
 1.849D+01 2.635D-02
 1.887D+01 1.066D-02
 1.905D+01 4.681D-03
 1.934D+01 1.535D-02
 1.954D+01 2.282D-02
 1.983D+01 1.946D-02
 2.013D+01 1.786D-02
 2.023D+01 1.789D-02
 2.074D+01 1.040D-02
 2.095D+01 5.482D-03
 2.126D+01 1.147D-02
 2.158D+01 1.694D-02
 2.224D+01 8.898D-03
 2.246D+01 5.209D-03
 2.268D+01 6.430D-03
 2.280D+01 7.221D-03
 2.314D+01 4.746D-03
 2.325D+01 4.241D-03
 2.360D+01 9.014D-03
 2.384D+01 1.111D-02
 2.396D+01 1.090D-02
 2.481D+01 1.531D+00
 2.506D+01 2.519D+00
 2.543D+01 9.724D-01
 2.621D+01 1.366D-02
 2.634D+01 1.408D-02
 2.673D+01 1.205D-02
 2.866D+01 7.182D-03
 2.924D+01 6.598D-03
 3.104D+01 5.381D-03
 3.119D+01 5.299D-03
 3.498D+01 3.718D-03
 3.922D+01 2.637D-03
 4.398D+01 1.870D-03
 4.932D+01 1.326D-03
 5.530D+01 9.408D-04
 6.201D+01 6.673D-04
 6.953D+01 4.733D-04
 7.797D+01 3.357D-04
 8.742D+01 2.381D-04
 9.281D+01 1.990D-04
3s2(1S)8g2Ge                            !Configuration name
20                                      !Type of cross-section
155                                     !Number of cross-section points
 1.000D+00 2.568D+01
 1.010D+00 2.497D+01
 1.020D+00 2.425D+01
 1.105D+00 1.936D+01
 1.116D+00 1.881D+01
 1.214D+00 1.485D+01
 1.239D+00 1.403D+01
 1.257D+00 1.341D+01
 1.264D+00 1.321D+01
 1.362D+00 1.054D+01
 1.368D+00 1.039D+01
 1.375D+00 1.024D+01
 1.389D+00 9.944D+00
 1.396D+00 9.794D+00
 1.403D+00 9.643D+00
 1.534D+00 7.314D+00
 1.542D+00 7.200D+00
 1.662D+00 5.716D+00
 1.670D+00 5.634D+00
 1.678D+00 5.551D+00
 1.695D+00 5.383D+00
 1.712D+00 5.214D+00
 1.729D+00 5.043D+00
 1.873D+00 3.893D+00
 1.891D+00 3.769D+00
 2.048D+00 2.904D+00
 2.058D+00 2.858D+00
 2.069D+00 2.812D+00
 2.079D+00 2.766D+00
 2.089D+00 2.720D+00
 2.100D+00 2.673D+00
 2.285D+00 1.999D+00
 2.297D+00 1.965D+00
 2.475D+00 1.517D+00
 2.487D+00 1.492D+00
 2.512D+00 1.441D+00
 2.524D+00 1.415D+00
 2.747D+00 1.049D+00
 2.761D+00 1.030D+00
 3.005D+00 7.589D-01
 3.020D+00 7.453D-01
 3.287D+00 5.485D-01
 3.303D+00 5.388D-01
 3.595D+00 3.996D-01
 3.704D+00 3.568D-01
 3.797D+00 3.202D-01
 3.816D+00 3.127D-01
 3.835D+00 3.053D-01
 3.874D+00 2.902D-01
 3.893D+00 2.826D-01
 4.011D+00 2.356D-01
 4.409D+00 1.523D-01
 4.588D+00 1.420D-01
 4.846D+00 1.123D-01
 5.327D+00 5.996D-02
 5.856D+00 3.638D-02
 5.885D+00 3.593D-02
 6.003D+00 3.969D-02
 6.033D+00 4.025D-02
 6.124D+00 3.379D-02
 6.698D+00 1.703D-02
 6.799D+00 1.827D-02
 6.833D+00 1.865D-02
 6.936D+00 1.555D-02
 7.218D+00 1.077D-02
 7.290D+00 1.145D-02
 7.326D+00 1.162D-02
 7.436D+00 9.446D-03
 7.548D+00 8.101D-03
 7.624D+00 8.557D-03
 7.739D+00 7.517D-03
 7.816D+00 6.812D-03
 7.934D+00 8.026D-03
 7.973D+00 8.544D-03
 8.093D+00 4.786D-03
 8.297D+00 8.971D-05
 8.464D+00 1.310D-03
 8.591D+00 1.971D-03
 8.721D+00 1.506D-03
 9.258D+00 6.177D-04
 9.926D+00 8.202D-03
 1.008D+01 1.188D-02
 1.018D+01 9.195D-03
 1.023D+01 9.128D-03
 1.038D+01 3.854D-02
 1.048D+01 6.130D-02
 1.059D+01 4.519D-02
 1.070D+01 2.922D-02
 1.080D+01 3.236D-02
 1.091D+01 3.661D-02
 1.119D+01 1.420D-01
 1.130D+01 1.813D-01
 1.141D+01 1.567D-01
 1.158D+01 9.522D-01
 1.164D+01 4.635D+00
 1.170D+01 2.261D+01
 1.176D+01 8.258D+01
 1.182D+01 2.433D+02
 1.193D+01 9.357D+02
 1.199D+01 1.260D+03
 1.205D+01 1.311D+03
 1.211D+01 1.075D+03
 1.217D+01 6.894D+02
 1.223D+01 3.454D+02
 1.230D+01 1.397D+02
 1.267D+01 1.338D-02
 1.286D+01 4.783D-02
 1.299D+01 6.580D-02
 1.318D+01 5.653D-02
 1.421D+01 2.010D-02
 1.449D+01 4.356D-02
 1.464D+01 5.721D-02
 1.486D+01 2.618D-02
 1.569D+01 5.626D-03
 1.601D+01 8.841D-03
 1.609D+01 9.295D-03
 1.633D+01 5.340D-03
 1.658D+01 3.223D-03
 1.674D+01 3.425D-03
 1.683D+01 3.565D-03
 1.708D+01 2.918D-03
 1.751D+01 2.169D-03
 1.768D+01 2.221D-03
 1.777D+01 2.254D-03
 1.813D+01 1.053D-03
 1.840D+01 3.645D-04
 1.868D+01 1.060D-03
 1.887D+01 1.372D-03
 1.925D+01 6.127D-04
 1.944D+01 3.809D-04
 1.963D+01 8.073D-04
 1.993D+01 1.260D-03
 2.013D+01 1.128D-03
 2.033D+01 1.077D-03
 2.053D+01 1.110D-03
 2.105D+01 4.983D-04
