
******************************************************************************

       Photoionization cross-sections for O III

>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width  499 km/sec

          Types of cross sections included:
         -----------------------------------

           1 - Seaton formula fit [sigma_o,alpha,beta]                  
          20 - Opacity Project: smoothed [number of data pairs]         

 [Reference] O\,{\sc iii} photoionization data from \citep{LPS89_OIII_phot}.

******************************************************************************

14-Mar-2002                             !Date
 4.30507D+00 1.783D-04
 4.30866D+00 1.597D-04
 4.31585D+00 1.388D-04
 4.32665D+00 1.249D-04
 4.34471D+00 1.168D-04
 4.39203D+00 1.100D-04
 4.81761D+00 6.900D-05
 5.01837D+00 5.450D-05
 5.17549D+00 4.642D-05
 5.25808D+00 4.452D-05
 5.29766D+00 4.649D-05
 5.31534D+00 5.058D-05
 5.32421D+00 5.568D-05
 5.32864D+00 6.038D-05
 5.33309D+00 6.858D-05
 5.33753D+00 8.472D-05
 5.34198D+00 1.184D-04
 5.34643D+00 1.854D-04
 5.35089D+00 3.010D-04
 5.35982D+00 6.255D-04
 5.36428D+00 7.266D-04
 5.36876D+00 7.148D-04
 5.37323D+00 5.974D-04
 5.37771D+00 4.310D-04
 5.38219D+00 2.780D-04
 5.38668D+00 1.698D-04
 5.39117D+00 1.065D-04
 5.39566D+00 7.390D-05
 5.40016D+00 5.795D-05
 5.40466D+00 4.990D-05
 5.41368D+00 4.269D-05
 5.42270D+00 3.949D-05
 5.44081D+00 3.656D-05
 5.47720D+00 3.405D-05
 5.56923D+00 3.152D-05
 5.71020D+00 3.019D-05
 5.83039D+00 3.116D-05
 5.90372D+00 3.323D-05
 5.92343D+00 3.473D-05
 5.92836D+00 3.632D-05
 5.93331D+00 4.095D-05
 5.93825D+00 5.457D-05
 5.94320D+00 8.954D-05
 5.94816D+00 1.616D-04
 5.95312D+00 2.750D-04
 5.95808D+00 4.023D-04
 5.96305D+00 4.874D-04
 5.96801D+00 4.843D-04
 5.97299D+00 3.981D-04
 5.97797D+00 2.784D-04
 5.98295D+00 1.760D-04
 5.98794D+00 1.116D-04
 5.99293D+00 7.930D-05
 5.99792D+00 6.536D-05
 6.00293D+00 5.962D-05
 6.01294D+00 5.594D-05
 6.02297D+00 5.527D-05
 6.04307D+00 5.668D-05
 6.08349D+00 6.544D-05
 6.11398D+00 7.701D-05
 6.13950D+00 9.167D-05
 6.16000D+00 1.088D-04
 6.17542D+00 1.264D-04
 6.19603D+00 1.601D-04
 6.21154D+00 1.982D-04
 6.22709D+00 2.557D-04
 6.23747D+00 3.123D-04
 6.24787D+00 3.937D-04
 6.25830D+00 5.177D-04
 6.26351D+00 6.066D-04
 6.26873D+00 7.243D-04
 6.27396D+00 9.406D-04
 6.27919D+00 1.721D-03
 6.28442D+00 6.265D-03
 6.28966D+00 3.174D-02
 6.29490D+00 1.461D-01
 6.30015D+00 5.421D-01
 6.30540D+00 1.579D+00
 6.31066D+00 3.597D+00
 6.31592D+00 6.396D+00
 6.32118D+00 8.885D+00
 6.32645D+00 9.644D+00
 6.33173D+00 8.186D+00
 6.33700D+00 5.440D+00
 6.34229D+00 2.831D+00
 6.34757D+00 1.157D+00
 6.35286D+00 3.721D-01
 6.35816D+00 9.537D-02
 6.36346D+00 2.027D-02
 6.36876D+00 4.268D-03
 6.37407D+00 1.392D-03
 6.37938D+00 8.197D-04
 6.38470D+00 6.277D-04
 6.39002D+00 5.093D-04
 6.39535D+00 4.222D-04
 6.40068D+00 3.559D-04
 6.40602D+00 3.042D-04
 6.41670D+00 2.295D-04
 6.42205D+00 2.021D-04
 6.42740D+00 1.793D-04
 6.43276D+00 1.601D-04
 6.44886D+00 1.180D-04
 6.46500D+00 9.062D-05
 6.48118D+00 7.191D-05
 6.49740D+00 5.861D-05
 6.51366D+00 4.887D-05
 6.53541D+00 3.989D-05
 6.55723D+00 3.509D-05
 6.57912D+00 2.782D-05
 6.59558D+00 2.452D-05
 6.63969D+00 1.939D-05
 6.68967D+00 1.606D-05
 6.69525D+00 1.624D-05
 6.70083D+00 1.717D-05
 6.70641D+00 1.918D-05
 6.71760D+00 2.447D-05
 6.72320D+00 2.504D-05
 6.72880D+00 2.332D-05
 6.74003D+00 1.742D-05
 6.74565D+00 1.549D-05
 6.75690D+00 1.396D-05
 6.79642D+00 1.253D-05
 6.80775D+00 1.131D-05
 6.81343D+00 9.941D-06
 6.81911D+00 7.995D-06
 6.82479D+00 5.773D-06
 6.83048D+00 3.765D-06
 6.83618D+00 2.330D-06
 6.84187D+00 1.524D-06
 6.84758D+00 1.167D-06
 6.85328D+00 1.043D-06
 6.85900D+00 1.009D-06
 6.88190D+00 1.000D-06
 6.88763D+00 1.000D-06
 6.89912D+00 1.000D-06
 6.91062D+00 1.000D-06
 6.91639D+00 1.000D-06
 6.92215D+00 1.000D-06
 6.92792D+00 1.000D-06
 6.93370D+00 1.000D-06
 6.93948D+00 1.000D-06
 6.94526D+00 1.000D-06
 6.95105D+00 1.000D-06
 6.95684D+00 1.000D-06
 6.96264D+00 1.000D-06
 6.96845D+00 1.000D-06
 6.97426D+00 1.000D-06
 6.98007D+00 1.000D-06
 6.98589D+00 1.000D-06
 6.99171D+00 1.000D-06
 6.99754D+00 1.000D-06
 7.00921D+00 1.000D-06
 7.02090D+00 1.000D-06
 7.02675D+00 1.000D-06
 7.03847D+00 1.000D-06
 7.04434D+00 1.000D-06
 7.05021D+00 1.000D-06
 7.05609D+00 1.000D-06
 7.06197D+00 1.000D-06
 7.06786D+00 1.000D-06
 7.07375D+00 1.000D-06
 7.07964D+00 1.000D-06
 7.08554D+00 1.000D-06
 7.09736D+00 1.000D-06
 7.10328D+00 1.000D-06
 7.11513D+00 1.000D-06
 7.12105D+00 1.000D-06
 7.13293D+00 1.000D-06
 7.13888D+00 1.000D-06
 7.14483D+00 1.000D-06
 7.15079D+00 1.000D-06
 7.17466D+00 1.011D-06
 7.18064D+00 1.060D-06
 7.18662D+00 1.251D-06
 7.19261D+00 1.836D-06
 7.19861D+00 3.241D-06
 7.20461D+00 5.883D-06
 7.21062D+00 9.792D-06
 7.22264D+00 1.852D-05
 7.22866D+00 2.157D-05
 7.23469D+00 2.340D-05
 7.24675D+00 2.482D-05
 7.35013D+00 2.912D-05
 7.48611D+00 3.708D-05
 7.60557D+00 4.736D-05
 7.68839D+00 5.746D-05
 7.75919D+00 6.941D-05
 7.83063D+00 8.691D-05
 7.90273D+00 1.135D-04
 7.96221D+00 1.529D-04
 8.00212D+00 1.937D-04
 8.03553D+00 2.455D-04
 8.06235D+00 3.077D-04
 8.08253D+00 3.741D-04
 8.10276D+00 4.682D-04
 8.12304D+00 6.073D-04
 8.14337D+00 8.255D-04
 8.15695D+00 1.049D-03
 8.17056D+00 1.382D-03
 8.17736D+00 1.613D-03
 8.18418D+00 1.910D-03
 8.19100D+00 2.299D-03
 8.19783D+00 2.827D-03
 8.20466D+00 3.598D-03
 8.21150D+00 4.947D-03
 8.21835D+00 8.514D-03
 8.22520D+00 2.213D-02
 8.23205D+00 7.556D-02
 8.23892D+00 2.521D-01
 8.24578D+00 7.062D-01
 8.25266D+00 1.584D+00
 8.25953D+00 2.800D+00
 8.26642D+00 3.883D+00
 8.27331D+00 4.220D+00
 8.28021D+00 3.596D+00
 8.28711D+00 2.407D+00
 8.29402D+00 1.270D+00
 8.30093D+00 5.339D-01
 8.30785D+00 1.836D-01
 8.31477D+00 5.620D-02
 8.32171D+00 1.895D-02
 8.32864D+00 9.241D-03
 8.33559D+00 6.310D-03
 8.34253D+00 4.972D-03
 8.34949D+00 4.131D-03
 8.35645D+00 3.527D-03
 8.37038D+00 2.714D-03
 8.38434D+00 2.205D-03
 8.39833D+00 1.865D-03
 8.41233D+00 1.625D-03
 8.44042D+00 1.322D-03
 8.46155D+00 1.187D-03
 8.50395D+00 1.043D-03
 8.55369D+00 1.001D-03
 8.59656D+00 1.037D-03
 8.66127D+00 1.196D-03
 8.71920D+00 1.452D-03
 8.72647D+00 1.431D-03
 8.73374D+00 1.330D-03
 8.74102D+00 1.128D-03
 8.75560D+00 5.384D-04
 8.76290D+00 2.876D-04
 8.77020D+00 1.267D-04
 8.77751D+00 4.572D-05
 8.78483D+00 1.383D-05
 8.79215D+00 3.944D-06
 8.79948D+00 1.539D-06
 8.80682D+00 1.078D-06
 8.81416D+00 1.009D-06
 8.82886D+00 1.000D-06
 8.83622D+00 1.000D-06
 8.85096D+00 1.000D-06
 8.85833D+00 1.000D-06
 8.87311D+00 1.000D-06
 8.88050D+00 1.000D-06
 8.88790D+00 1.000D-06
 8.89532D+00 1.000D-06
 8.90273D+00 1.000D-06
 8.91015D+00 1.000D-06
 8.91757D+00 1.000D-06
 8.92501D+00 1.000D-06
 8.93245D+00 1.000D-06
 8.93990D+00 1.000D-06
 8.94735D+00 1.000D-06
 8.95481D+00 1.129D-06
 8.96227D+00 2.564D-06
 8.96974D+00 1.374D-05
 8.97722D+00 8.257D-05
 8.98470D+00 4.175D-04
 8.99219D+00 1.833D-03
 8.99969D+00 8.438D-03
 9.00718D+00 3.956D-02
 9.01470D+00 1.976D-01
 9.02221D+00 9.160D-01
 9.02973D+00 3.562D+00
 9.03726D+00 1.107D+01
 9.04479D+00 2.709D+01
 9.05988D+00 7.737D+01
 9.06743D+00 9.012D+01
 9.07499D+00 8.194D+01
 9.08255D+00 5.821D+01
 9.09012D+00 3.234D+01
 9.09770D+00 1.411D+01
 9.10528D+00 4.864D+00
 9.11287D+00 1.359D+00
 9.12047D+00 3.350D-01
 9.12807D+00 9.543D-02
 9.13568D+00 4.444D-02
 9.14329D+00 3.054D-02
 9.15092D+00 2.388D-02
 9.15854D+00 1.952D-02
 9.16618D+00 1.630D-02
 9.17382D+00 1.383D-02
 9.18912D+00 1.034D-02
 9.19678D+00 9.077D-03
 9.20444D+00 8.032D-03
 9.21212D+00 7.159D-03
 9.23517D+00 5.251D-03
 9.25829D+00 4.015D-03
 9.28146D+00 3.171D-03
 9.30469D+00 2.549D-03
 9.32021D+00 2.231D-03
 9.35132D+00 1.768D-03
 9.38254D+00 1.431D-03
 9.40602D+00 1.237D-03
 9.45316D+00 9.414D-04
 9.50054D+00 7.335D-04
 9.50846D+00 6.810D-04
 9.51638D+00 6.001D-04
 9.52432D+00 4.852D-04
 9.54020D+00 2.144D-04
 9.54815D+00 1.112D-04
 9.55612D+00 4.787D-05
 9.56408D+00 1.723D-05
 9.57205D+00 5.530D-06
 9.58003D+00 2.014D-06
 9.58802D+00 1.181D-06
 9.59601D+00 1.026D-06
 9.62003D+00 1.000D-06
 9.62804D+00 1.000D-06
 9.63607D+00 1.000D-06
 9.64410D+00 1.000D-06
 9.65214D+00 1.000D-06
 9.66018D+00 1.000D-06
 9.66824D+00 1.000D-06
 9.67630D+00 1.000D-06
 9.69243D+00 1.000D-06
 9.70052D+00 1.000D-06
 9.70860D+00 1.000D-06
 9.71669D+00 1.000D-06
 9.72479D+00 1.000D-06
 9.73290D+00 1.000D-06
 9.74101D+00 1.000D-06
 9.74913D+00 1.000D-06
 9.75726D+00 1.000D-06
 9.77353D+00 1.006D-06
 9.78168D+00 1.043D-06
 9.78983D+00 1.257D-06
 9.79799D+00 2.211D-06
 9.80616D+00 5.533D-06
 9.81434D+00 1.459D-05
 9.82251D+00 3.386D-05
 9.83070D+00 6.599D-05
 9.84710D+00 1.501D-04
 9.85531D+00 1.832D-04
 9.86352D+00 2.026D-04
 9.87997D+00 2.105D-04
 1.00126D+01 1.566D-04
 1.01301D+01 1.241D-04
 1.02575D+01 9.922D-05
 1.04472D+01 7.444D-05
 1.05698D+01 6.272D-05
 1.07653D+01 4.941D-05
 1.09554D+01 4.013D-05
 1.11766D+01 3.237D-05
 1.14500D+01 2.563D-05
 1.16715D+01 2.183D-05
 1.17594D+01 2.108D-05
 1.17790D+01 2.154D-05
 1.17888D+01 2.292D-05
 1.17986D+01 2.680D-05
 1.18085D+01 3.528D-05
 1.18183D+01 4.907D-05
 1.18282D+01 6.458D-05
 1.18380D+01 7.405D-05
 1.18479D+01 7.136D-05
 1.18578D+01 5.791D-05
 1.18677D+01 4.128D-05
 1.18776D+01 2.842D-05
 1.18875D+01 2.134D-05
 1.18974D+01 1.843D-05
 1.19073D+01 1.749D-05
 1.19371D+01 1.693D-05
 1.19570D+01 1.561D-05
 1.19670D+01 1.387D-05
 1.19769D+01 1.125D-05
 1.19969D+01 5.223D-06
 1.20069D+01 3.078D-06
 1.20169D+01 1.838D-06
 1.20269D+01 1.274D-06
 1.20370D+01 1.072D-06
 1.20470D+01 1.015D-06
 1.20872D+01 1.000D-06
 1.20973D+01 1.000D-06
 1.21074D+01 1.000D-06
 1.21175D+01 1.000D-06
 1.21276D+01 1.000D-06
 1.21377D+01 1.000D-06
 1.21478D+01 1.000D-06
 1.21579D+01 1.000D-06
 1.21681D+01 1.000D-06
 1.21782D+01 1.000D-06
 1.21883D+01 1.000D-06
 1.21985D+01 1.000D-06
 1.22494D+01 1.004D-06
 1.22596D+01 1.022D-06
 1.22699D+01 1.096D-06
 1.22801D+01 1.342D-06
 1.22903D+01 1.976D-06
 1.23006D+01 3.254D-06
 1.23108D+01 5.277D-06
 1.23314D+01 1.022D-05
 1.23416D+01 1.208D-05
 1.23519D+01 1.320D-05
 1.23828D+01 1.466D-05
 1.23932D+01 1.619D-05
 1.24035D+01 1.967D-05
 1.24138D+01 2.565D-05
 1.24242D+01 3.284D-05
 1.24345D+01 3.785D-05
 1.24449D+01 3.750D-05
 1.24553D+01 3.182D-05
 1.24656D+01 2.408D-05
 1.24760D+01 1.774D-05
 1.24864D+01 1.409D-05
 1.24969D+01 1.253D-05
 1.25177D+01 1.185D-05
 1.27174D+01 1.120D-05
 1.27386D+01 1.129D-05
 1.27493D+01 1.162D-05
 1.27599D+01 1.243D-05
 1.27705D+01 1.395D-05
 1.27918D+01 1.777D-05
 1.28025D+01 1.815D-05
 1.28132D+01 1.679D-05
 1.28345D+01 1.221D-05
 1.28452D+01 1.078D-05
 1.28559D+01 1.010D-05
 1.28774D+01 9.804D-06
 1.29527D+01 9.751D-06
 1.29851D+01 1.016D-05
 1.29959D+01 1.093D-05
 1.30285D+01 1.571D-05
 1.30393D+01 1.587D-05
 1.30502D+01 1.452D-05
 1.30720D+01 1.059D-05
 1.30829D+01 9.477D-06
 1.30938D+01 8.985D-06
 1.31156D+01 8.809D-06
 1.31375D+01 9.009D-06
 1.31484D+01 9.470D-06
 1.31594D+01 1.053D-05
 1.31813D+01 1.443D-05
 1.31923D+01 1.581D-05
 1.32033D+01 1.555D-05
 1.32364D+01 9.681D-06
 1.32474D+01 8.625D-06
 1.32695D+01 7.372D-06
 1.32806D+01 6.415D-06
 1.33027D+01 3.691D-06
 1.33138D+01 2.481D-06
 1.33249D+01 1.673D-06
 1.33360D+01 1.249D-06
 1.33471D+01 1.074D-06
 1.33582D+01 1.018D-06
 1.34140D+01 1.000D-06
 1.34364D+01 1.000D-06
 1.34476D+01 1.000D-06
 1.34588D+01 1.000D-06
 1.34700D+01 1.000D-06
 1.34812D+01 1.000D-06
 1.34925D+01 1.000D-06
 1.35037D+01 1.000D-06
 1.35150D+01 1.000D-06
 1.35262D+01 1.000D-06
 1.35375D+01 1.000D-06
 1.35488D+01 1.000D-06
 1.35714D+01 1.000D-06
 1.35827D+01 1.000D-06
 1.35940D+01 1.000D-06
 1.36054D+01 1.000D-06
 1.36167D+01 1.000D-06
 1.36281D+01 1.000D-06
 1.36394D+01 1.000D-06
 1.36850D+01 1.007D-06
 1.36964D+01 1.035D-06
 1.37078D+01 1.134D-06
 1.37192D+01 1.407D-06
 1.37306D+01 2.000D-06
 1.37421D+01 3.008D-06
 1.37650D+01 5.740D-06
 1.37765D+01 6.856D-06
 1.37880D+01 7.527D-06
 1.38110D+01 7.831D-06
 1.43506D+01 6.204D-06
 1.43625D+01 6.205D-06
 1.44586D+01 5.780D-06
 1.47138D+01 5.278D-06
 1.47384D+01 5.288D-06
 1.48122D+01 4.966D-06
 1.49735D+01 4.728D-06
 1.50988D+01 4.329D-06
 1.51114D+01 4.170D-06
 1.51240D+01 3.854D-06
 1.51366D+01 3.346D-06
 1.51619D+01 2.053D-06
 1.51745D+01 1.544D-06
 1.51871D+01 1.231D-06
 1.51998D+01 1.079D-06
 1.52125D+01 1.022D-06
 1.52760D+01 1.000D-06
 1.52887D+01 1.000D-06
 1.53015D+01 1.000D-06
 1.53142D+01 1.000D-06
 1.53270D+01 1.000D-06
 1.53398D+01 1.000D-06
 1.53525D+01 1.000D-06
 1.53781D+01 1.000D-06
 1.53910D+01 1.000D-06
 1.54038D+01 1.000D-06
 1.54166D+01 1.000D-06
 1.54295D+01 1.000D-06
 1.54423D+01 1.000D-06
 1.54552D+01 1.000D-06
 1.54810D+01 1.000D-06
 1.54939D+01 1.000D-06
 1.55068D+01 1.000D-06
 1.55197D+01 1.000D-06
 1.55327D+01 1.000D-06
 1.55456D+01 1.000D-06
 1.55716D+01 1.000D-06
 1.55845D+01 1.000D-06
 1.55975D+01 1.000D-06
 1.56888D+01 1.020D-06
 1.57018D+01 1.069D-06
 1.57149D+01 1.193D-06
 1.57280D+01 1.434D-06
 1.57411D+01 1.804D-06
 1.57674D+01 2.669D-06
 1.57805D+01 2.979D-06
 1.57937D+01 3.155D-06
 1.58200D+01 3.250D-06
 1.81970D+01 1.249D-06
 2.06367D+01 5.244D-07
 2.30936D+01 2.354D-07
 2.54583D+01 1.144D-07
 2.56499D+01 1.092D-07
 2.82058D+01 8.211D-08
 3.05546D+01 6.459D-08
 3.24438D+01 5.395D-08
 3.52335D+01 4.213D-08
 3.88412D+01 3.155D-08
2s2_2p_7i_3Ho                           !Configuration name [*]
20                                      !Type of cross-section
696                                     !Number of cross-section points
 1.00000D+00 1.362D+00
 1.10700D+00 9.919D-01
 1.19420D+00 7.808D-01
 1.27651D+00 6.313D-01
 1.36564D+00 5.088D-01
 1.45491D+00 4.198D-01
 1.55391D+00 3.484D-01
 1.60925D+00 2.871D-01
 1.66378D+00 2.489D-01
 1.77699D+00 1.972D-01
 1.90740D+00 1.535D-01
 2.03888D+00 1.206D-01
 2.17942D+00 9.422D-02
 2.32576D+00 7.375D-02
 2.48815D+00 5.696D-02
 2.65522D+00 4.419D-02
 2.83116D+00 3.423D-02
 3.00871D+00 2.673D-02
 3.20273D+00 2.064D-02
 3.41210D+00 1.582D-02
 3.61401D+00 1.235D-02
 3.81832D+00 9.600D-03
 3.82469D+00 8.676D-03
 3.82788D+00 7.530D-03
 3.83107D+00 5.878D-03
 3.83426D+00 3.991D-03
 3.83746D+00 2.295D-03
 3.84066D+00 1.094D-03
 3.84386D+00 4.272D-04
 3.84706D+00 1.353D-04
 3.85027D+00 3.506D-05
 3.85348D+00 7.895D-06
 3.85669D+00 2.112D-06
 3.85991D+00 1.141D-06
 3.86312D+00 1.013D-06
 3.86634D+00 1.000D-06
 3.86956D+00 1.000D-06
 3.87279D+00 1.000D-06
 3.87602D+00 1.000D-06
 3.87925D+00 1.000D-06
 3.88572D+00 1.000D-06
 3.88896D+00 1.000D-06
 3.89220D+00 1.000D-06
 3.89544D+00 1.000D-06
 3.89869D+00 1.000D-06
 3.90520D+00 1.000D-06
 3.90845D+00 1.000D-06
 3.91171D+00 1.000D-06
 3.91497D+00 1.000D-06
 3.91823D+00 1.000D-06
 3.92150D+00 1.000D-06
 3.92804D+00 1.000D-06
 3.93787D+00 1.000D-06
 3.94115D+00 1.000D-06
 3.94444D+00 1.000D-06
 3.94772D+00 1.000D-06
 3.95102D+00 1.000D-06
 3.95431D+00 1.000D-06
 3.95761D+00 1.000D-06
 3.96090D+00 1.000D-06
 3.96421D+00 1.000D-06
 3.96751D+00 1.000D-06
 3.97082D+00 1.000D-06
 3.97744D+00 1.000D-06
 3.98407D+00 1.000D-06
 3.98739D+00 1.000D-06
 3.99072D+00 1.000D-06
 3.99404D+00 1.000D-06
 3.99737D+00 1.000D-06
 4.00071D+00 1.000D-06
 4.00404D+00 1.000D-06
 4.00738D+00 1.000D-06
 4.01072D+00 1.000D-06
 4.01406D+00 1.000D-06
 4.01741D+00 1.000D-06
 4.02076D+00 1.000D-06
 4.02411D+00 1.000D-06
 4.02746D+00 1.000D-06
 4.03082D+00 1.000D-06
 4.03418D+00 1.000D-06
 4.03754D+00 1.000D-06
 4.04428D+00 1.000D-06
 4.04765D+00 1.000D-06
 4.05102D+00 1.000D-06
 4.05778D+00 1.000D-06
 4.06455D+00 1.000D-06
 4.06793D+00 1.000D-06
 4.07133D+00 1.000D-06
 4.07472D+00 1.000D-06
 4.08151D+00 1.000D-06
 4.08492D+00 1.000D-06
 4.08832D+00 1.000D-06
 4.09514D+00 1.000D-06
 4.09855D+00 1.000D-06
 4.10197D+00 1.000D-06
 4.10539D+00 1.000D-06
 4.10881D+00 1.000D-06
 4.11224D+00 1.000D-06
 4.11910D+00 1.000D-06
 4.12253D+00 1.000D-06
 4.12597D+00 1.000D-06
 4.12940D+00 1.000D-06
 4.13285D+00 1.000D-06
 4.13629D+00 1.000D-06
 4.13974D+00 1.000D-06
 4.14319D+00 1.000D-06
 4.14664D+00 1.000D-06
 4.15010D+00 1.000D-06
 4.15702D+00 1.000D-06
 4.16395D+00 1.000D-06
 4.16743D+00 1.000D-06
 4.17090D+00 1.000D-06
 4.17438D+00 1.000D-06
 4.17785D+00 1.000D-06
 4.18134D+00 1.000D-06
 4.18482D+00 1.000D-06
 4.18831D+00 1.000D-06
 4.19530D+00 1.000D-06
 4.20229D+00 1.000D-06
 4.20580D+00 1.000D-06
 4.20930D+00 1.000D-06
 4.21281D+00 1.000D-06
 4.21632D+00 1.000D-06
 4.21984D+00 1.000D-06
 4.22687D+00 1.000D-06
 4.23040D+00 1.000D-06
 4.23392D+00 1.000D-06
 4.23745D+00 1.000D-06
 4.24099D+00 1.000D-06
 4.24452D+00 1.000D-06
 4.24806D+00 1.000D-06
 4.25160D+00 1.000D-06
 4.25514D+00 1.000D-06
 4.25869D+00 1.000D-06
 4.26224D+00 1.000D-06
 4.26580D+00 1.000D-06
 4.27291D+00 1.000D-06
 4.27647D+00 1.000D-06
 4.28004D+00 1.000D-06
 4.28360D+00 1.000D-06
 4.28717D+00 1.000D-06
 4.29075D+00 1.000D-06
 4.29432D+00 1.000D-06
 4.29790D+00 1.000D-06
 4.30149D+00 1.000D-06
 4.30866D+00 1.000D-06
 4.31225D+00 1.000D-06
 4.31585D+00 1.000D-06
 4.32305D+00 1.000D-06
 4.32665D+00 1.000D-06
 4.33026D+00 1.000D-06
 4.33386D+00 1.000D-06
 4.33748D+00 1.000D-06
 4.34109D+00 1.000D-06
 4.34833D+00 1.000D-06
 4.35196D+00 1.000D-06
 4.35558D+00 1.000D-06
 4.35922D+00 1.000D-06
 4.36285D+00 1.000D-06
 4.36649D+00 1.000D-06
 4.37012D+00 1.000D-06
 4.37741D+00 1.013D-06
 4.38106D+00 1.131D-06
 4.38471D+00 1.986D-06
 4.38837D+00 6.833D-06
 4.39203D+00 2.826D-05
 4.39569D+00 1.024D-04
 4.39935D+00 3.032D-04
 4.40302D+00 7.293D-04
 4.40669D+00 1.437D-03
 4.41404D+00 3.303D-03
 4.41772D+00 4.058D-03
 4.42140D+00 4.528D-03
 4.42509D+00 4.753D-03
 4.43247D+00 4.841D-03
 4.66358D+00 3.756D-03
 4.93544D+00 2.777D-03
 5.25370D+00 1.912D-03
 5.32421D+00 1.828D-03
 5.34198D+00 1.910D-03
 5.34643D+00 2.009D-03
 5.35982D+00 2.572D-03
 5.36428D+00 2.599D-03
 5.36876D+00 2.419D-03
 5.37771D+00 1.777D-03
 5.38219D+00 1.556D-03
 5.38668D+00 1.450D-03
 5.39117D+00 1.420D-03
 5.41368D+00 1.438D-03
 5.51383D+00 1.287D-03
 5.89389D+00 5.454D-04
 5.92836D+00 5.149D-04
 5.93825D+00 5.301D-04
 5.94320D+00 5.605D-04
 5.95808D+00 7.291D-04
 5.96305D+00 7.127D-04
 5.96801D+00 6.218D-04
 5.97299D+00 4.923D-04
 5.97797D+00 3.781D-04
 5.98295D+00 3.086D-04
 5.98794D+00 2.795D-04
 6.05820D+00 2.281D-04
 6.07842D+00 2.222D-04
 6.09871D+00 2.336D-04
 6.11398D+00 2.595D-04
 6.12928D+00 3.085D-04
 6.14462D+00 3.912D-04
 6.15487D+00 4.731D-04
 6.16513D+00 5.847D-04
 6.17542D+00 7.361D-04
 6.18572D+00 9.422D-04
 6.19603D+00 1.224D-03
 6.20637D+00 1.613D-03
 6.21672D+00 2.162D-03
 6.22709D+00 2.954D-03
 6.23227D+00 3.483D-03
 6.23747D+00 4.133D-03
 6.24267D+00 4.941D-03
 6.24787D+00 5.958D-03
 6.25308D+00 7.256D-03
 6.25830D+00 8.945D-03
 6.26351D+00 1.120D-02
 6.26873D+00 1.429D-02
 6.27396D+00 1.887D-02
 6.27919D+00 2.705D-02
 6.28442D+00 4.914D-02
 6.28966D+00 1.349D-01
 6.29490D+00 4.761D-01
 6.30015D+00 1.618D+00
 6.30540D+00 4.605D+00
 6.31066D+00 1.050D+01
 6.31592D+00 1.893D+01
 6.32118D+00 2.686D+01
 6.32645D+00 2.995D+01
 6.33173D+00 2.628D+01
 6.34229D+00 9.937D+00
 6.34757D+00 4.336D+00
 6.35286D+00 1.544D+00
 6.35816D+00 4.817D-01
 6.36346D+00 1.589D-01
 6.36876D+00 7.337D-02
 6.37407D+00 4.848D-02
 6.37938D+00 3.781D-02
 6.38470D+00 3.127D-02
 6.39002D+00 2.660D-02
 6.40068D+00 2.027D-02
 6.41136D+00 1.622D-02
 6.42740D+00 1.234D-02
 6.44349D+00 9.903D-03
 6.45962D+00 8.239D-03
 6.47578D+00 7.040D-03
 6.49740D+00 5.898D-03
 6.52996D+00 4.756D-03
 6.59009D+00 3.490D-03
 6.63969D+00 2.911D-03
 6.68967D+00 2.538D-03
 6.69525D+00 2.575D-03
 6.70083D+00 2.721D-03
 6.71760D+00 3.622D-03
 6.72320D+00 3.588D-03
 6.72880D+00 3.264D-03
 6.74003D+00 2.466D-03
 6.74565D+00 2.251D-03
 6.75690D+00 2.102D-03
 6.79642D+00 1.936D-03
 6.80775D+00 1.782D-03
 6.81343D+00 1.593D-03
 6.81911D+00 1.302D-03
 6.83048D+00 5.792D-04
 6.83618D+00 2.993D-04
 6.84187D+00 1.277D-04
 6.84758D+00 4.467D-05
 6.85328D+00 1.314D-05
 6.85900D+00 3.701D-06
 6.86471D+00 1.480D-06
 6.87044D+00 1.068D-06
 6.87616D+00 1.007D-06
 6.89337D+00 1.000D-06
 6.89912D+00 1.000D-06
 6.90487D+00 1.000D-06
 6.91062D+00 1.000D-06
 6.91639D+00 1.000D-06
 6.92215D+00 1.000D-06
 6.92792D+00 1.000D-06
 6.93370D+00 1.000D-06
 6.93948D+00 1.000D-06
 6.94526D+00 1.000D-06
 6.95105D+00 1.000D-06
 6.95684D+00 1.000D-06
 6.96264D+00 1.000D-06
 6.96845D+00 1.000D-06
 6.97426D+00 1.000D-06
 6.98007D+00 1.000D-06
 6.98589D+00 1.000D-06
 6.99171D+00 1.000D-06
 6.99754D+00 1.000D-06
 7.00337D+00 1.000D-06
 7.00921D+00 1.000D-06
 7.01505D+00 1.000D-06
 7.02090D+00 1.000D-06
 7.02675D+00 1.000D-06
 7.03261D+00 1.000D-06
 7.04434D+00 1.027D-06
 7.05021D+00 1.207D-06
 7.05609D+00 2.255D-06
 7.06197D+00 7.000D-06
 7.06786D+00 2.383D-05
 7.07375D+00 7.049D-05
 7.07964D+00 1.719D-04
 7.08554D+00 3.442D-04
 7.09736D+00 8.141D-04
 7.10328D+00 1.010D-03
 7.10920D+00 1.134D-03
 7.11513D+00 1.194D-03
 7.12699D+00 1.215D-03
 7.36239D+00 9.822D-04
