
******************************************************************************

       Photoionization cross-sections for S III

>> Verner high energy tail included for gnd level
>> Opacity project data smoothed by phot_smooth.f
>>   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

          20 - Opacity Project: smoothed [number of data pairs]         

          21 - Opacity Project: scaled, smoothed [number of data pairs] 

******************************************************************************

08-Jul-1999                             !Date
1.4383D+00 9.392D+00
1.4454D+00 1.055D+01
1.4527D+00 9.707D+00
1.4672D+00 4.839D+00
1.4745D+00 3.017D+00
1.4819D+00 1.935D+00
1.4893D+00 1.384D+00
1.4967D+00 1.077D+00
1.5042D+00 9.214D-01
1.5117D+00 8.802D-01
1.5192D+00 9.537D-01
1.5268D+00 1.091D+00
1.5344D+00 1.211D+00
1.5421D+00 1.242D+00
1.5498D+00 1.157D+00
1.5653D+00 8.380D-01
1.5968D+00 4.592D-01
1.6128D+00 6.463D-01
1.6289D+00 1.528D+00
1.6370D+00 1.998D+00
1.6452D+00 2.152D+00
1.6534D+00 1.936D+00
1.6617D+00 1.479D+00
1.6783D+00 6.985D-01
1.7120D+00 4.077D-01
1.7378D+00 2.798D-01
1.7552D+00 4.025D-01
1.7728D+00 1.203D+00
1.7816D+00 1.667D+00
1.7905D+00 1.912D+00
1.7994D+00 1.907D+00
1.8084D+00 1.944D+00
1.8174D+00 2.357D+00
1.8265D+00 3.080D+00
1.8356D+00 3.629D+00
1.8448D+00 3.564D+00
1.8633D+00 2.075D+00
1.8726D+00 1.871D+00
1.8819D+00 2.794D+00
1.8913D+00 5.510D+00
1.9102D+00 1.601D+01
1.9198D+00 2.093D+01
1.9293D+00 2.233D+01
1.9390D+00 1.983D+01
1.9584D+00 9.564D+00
1.9681D+00 5.878D+00
1.9780D+00 3.752D+00
1.9878D+00 2.798D+00
1.9978D+00 2.374D+00
2.0077D+00 2.224D+00
2.0178D+00 2.287D+00
2.0278D+00 2.935D+00
2.0380D+00 4.939D+00
2.0481D+00 1.095D+01
2.0584D+00 2.525D+01
2.0893D+00 1.375D+02
2.0998D+00 1.611D+02
2.1102D+00 1.516D+02
2.1313D+00 7.707D+01
2.1420D+00 4.463D+01
2.1527D+00 2.558D+01
2.1634D+00 1.560D+01
2.1742D+00 1.092D+01
2.1851D+00 8.309D+00
2.2179D+00 4.090D+00
2.2290D+00 3.184D+00
2.2401D+00 2.646D+00
2.2513D+00 2.442D+00
2.2625D+00 2.527D+00
2.2739D+00 2.818D+00
2.2852D+00 3.361D+00
2.2966D+00 4.299D+00
2.3081D+00 6.028D+00
2.3196D+00 9.214D+00
2.3311D+00 1.570D+01
2.3428D+00 2.818D+01
2.3780D+00 1.227D+02
2.3899D+00 1.575D+02
2.4018D+00 1.750D+02
2.4139D+00 1.695D+02
2.4380D+00 1.019D+02
2.4624D+00 3.600D+01
2.4747D+00 1.990D+01
2.6270D+00 1.156D+00
2.6666D+00 1.010D+00
2.6933D+00 9.060D-01
2.7338D+00 1.217D+00
2.7474D+00 1.306D+00
2.7887D+00 1.059D+00
2.8733D+00 5.347D-01
2.9166D+00 6.016D-01
2.9311D+00 6.260D-01
2.9752D+00 5.418D-01
3.0200D+00 4.469D-01
3.0351D+00 4.503D-01
3.0502D+00 4.532D-01
3.0961D+00 4.105D-01
3.1271D+00 3.904D-01
3.1741D+00 3.612D-01
3.2059D+00 3.412D-01
3.2867D+00 2.868D-01
3.5065D+00 1.861D-01
3.5240D+00 1.808D-01
3.5415D+00 1.756D-01
3.7784D+00 1.231D-01
4.0310D+00 9.424D-02
4.3005D+00 7.783D-02
4.5880D+00 6.498D-02
4.8948D+00 5.503D-02
5.2221D+00 4.738D-02
5.3271D+00 4.542D-02
5.3538D+00 4.493D-02
5.3804D+00 4.443D-02
5.4342D+00 4.343D-02
5.4614D+00 4.292D-02
5.4886D+00 4.242D-02
5.5161D+00 4.190D-02
5.5436D+00 4.139D-02
5.8848D+00 3.652D-02
6.1546D+00 3.326D-02
6.5335D+00 2.889D-02
6.5660D+00 2.854D-02
6.5989D+00 2.819D-02
6.9357D+00 2.461D-02
7.1460D+00 2.237D-02
7.1816D+00 2.199D-02
7.6619D+00 1.717D-02
8.1741D+00 1.260D-02
8.7207D+00 8.812D-03
9.3037D+00 6.010D-03
9.9259D+00 4.221D-03
1.0589D+01 3.274D-03
1.0856D+01 3.080D-03
1.1130D+01 2.882D-03
1.1874D+01 2.373D-03
1.2053D+01 2.269D-03
3s23p4f3Ge                              !Configuration name
20                                      !Type of cross-section
194                                     !Number of cross-section points
1.0000D+00 3.462D+00
1.0100D+00 3.350D+00
1.0616D+00 2.843D+00
1.0776D+00 2.710D+00
1.1553D+00 2.152D+00
1.2387D+00 1.707D+00
1.2699D+00 1.577D+00
1.2763D+00 1.562D+00
1.2827D+00 1.557D+00
1.2891D+00 1.558D+00
1.2955D+00 1.556D+00
1.3020D+00 1.539D+00
1.3150D+00 1.468D+00
1.3215D+00 1.436D+00
1.3282D+00 1.424D+00
1.3348D+00 1.451D+00
1.3481D+00 1.629D+00
1.3549D+00 1.719D+00
1.3616D+00 1.738D+00
1.3684D+00 1.679D+00
1.3752D+00 1.577D+00
1.3821D+00 1.487D+00
1.3890D+00 1.452D+00
1.3960D+00 1.511D+00
1.4029D+00 1.791D+00
1.4099D+00 2.506D+00
1.4240D+00 6.043D+00
1.4311D+00 8.108D+00
1.4383D+00 9.167D+00
1.4454D+00 8.605D+00
1.4527D+00 7.124D+00
1.4599D+00 6.034D+00
1.4672D+00 6.211D+00
1.4745D+00 7.495D+00
1.4819D+00 8.656D+00
1.4893D+00 8.519D+00
1.5042D+00 4.967D+00
1.5117D+00 3.121D+00
1.5192D+00 1.937D+00
1.5268D+00 1.288D+00
1.5344D+00 9.994D-01
1.5421D+00 8.673D-01
1.5498D+00 8.066D-01
1.5575D+00 7.734D-01
1.5731D+00 7.447D-01
1.5810D+00 7.643D-01
1.5889D+00 8.394D-01
1.6048D+00 1.244D+00
1.6128D+00 1.458D+00
1.6208D+00 1.528D+00
1.6289D+00 1.392D+00
1.6370D+00 1.139D+00
1.6534D+00 7.270D-01
1.6783D+00 6.078D-01
1.6951D+00 7.020D-01
1.7036D+00 8.639D-01
1.7120D+00 1.175D+00
1.7292D+00 2.235D+00
1.7378D+00 2.780D+00
1.7552D+00 3.466D+00
1.7728D+00 4.280D+00
1.7816D+00 4.421D+00
1.7905D+00 4.062D+00
1.7994D+00 3.371D+00
1.8084D+00 2.833D+00
1.8174D+00 2.776D+00
1.8265D+00 3.047D+00
1.8356D+00 3.292D+00
1.8448D+00 3.282D+00
1.8633D+00 2.626D+00
1.8819D+00 1.964D+00
1.8913D+00 1.981D+00
1.9008D+00 2.668D+00
1.9102D+00 4.844D+00
1.9390D+00 2.309D+01
1.9486D+00 2.752D+01
1.9584D+00 2.735D+01
1.9780D+00 1.700D+01
1.9878D+00 1.223D+01
1.9978D+00 9.385D+00
2.0077D+00 8.501D+00
2.0178D+00 9.132D+00
2.0278D+00 1.165D+01
2.0380D+00 1.699D+01
2.0481D+00 2.735D+01
2.0790D+00 9.330D+01
2.0893D+00 1.119D+02
2.0998D+00 1.169D+02
2.1102D+00 1.053D+02
2.1313D+00 5.985D+01
2.1420D+00 4.012D+01
2.1527D+00 2.703D+01
2.1634D+00 1.941D+01
2.1742D+00 1.613D+01
2.1851D+00 1.500D+01
2.1960D+00 1.445D+01
2.2179D+00 1.256D+01
2.2401D+00 1.086D+01
2.2513D+00 1.051D+01
2.2625D+00 1.092D+01
2.2739D+00 1.221D+01
2.2966D+00 1.735D+01
2.3311D+00 3.128D+01
2.3545D+00 5.095D+01
2.3899D+00 1.136D+02
2.4018D+00 1.301D+02
2.4139D+00 1.321D+02
2.4259D+00 1.162D+02
2.4501D+00 6.035D+01
2.4624D+00 3.677D+01
2.4747D+00 2.158D+01
2.4870D+00 1.276D+01
2.4994D+00 8.488D+00
2.5119D+00 6.511D+00
2.5371D+00 5.111D+00
2.5625D+00 3.724D+00
2.5881D+00 2.604D+00
2.6010D+00 2.346D+00
2.6140D+00 2.227D+00
2.6270D+00 2.195D+00
2.6402D+00 2.191D+00
2.6533D+00 2.181D+00
2.6666D+00 2.167D+00
2.6799D+00 2.171D+00
2.6933D+00 2.193D+00
2.7067D+00 2.185D+00
2.7202D+00 2.096D+00
2.7474D+00 1.703D+00
2.7749D+00 1.398D+00
2.7887D+00 1.332D+00
2.8027D+00 1.298D+00
2.8166D+00 1.289D+00
2.8307D+00 1.301D+00
2.8591D+00 1.367D+00
2.8733D+00 1.381D+00
2.9166D+00 1.218D+00
3.0050D+00 9.923D-01
3.0807D+00 8.897D-01
3.1271D+00 8.308D-01
3.1584D+00 7.946D-01
3.2380D+00 7.195D-01
3.2542D+00 7.055D-01
3.4891D+00 5.537D-01
3.5415D+00 5.270D-01
3.5593D+00 5.179D-01
3.8162D+00 4.113D-01
4.0917D+00 3.316D-01
4.3870D+00 2.732D-01
4.7037D+00 2.305D-01
5.0433D+00 1.990D-01
5.3271D+00 1.805D-01
5.3538D+00 1.789D-01
5.3804D+00 1.774D-01
5.4342D+00 1.743D-01
5.4886D+00 1.711D-01
5.5161D+00 1.695D-01
5.9143D+00 1.487D-01
5.9437D+00 1.473D-01
5.9735D+00 1.459D-01
6.0032D+00 1.445D-01
6.2471D+00 1.332D-01
6.2784D+00 1.317D-01
6.3096D+00 1.303D-01
6.3728D+00 1.273D-01
6.4047D+00 1.258D-01
6.4366D+00 1.243D-01
6.4688D+00 1.228D-01
6.5010D+00 1.213D-01
6.5335D+00 1.198D-01
6.5660D+00 1.183D-01
6.6317D+00 1.152D-01
6.6649D+00 1.137D-01
6.6981D+00 1.121D-01
6.7316D+00 1.106D-01
6.7651D+00 1.090D-01
6.8328D+00 1.059D-01
6.8670D+00 1.043D-01
6.9012D+00 1.027D-01
6.9357D+00 1.011D-01
7.0051D+00 9.783D-02
7.0752D+00 9.456D-02
7.1460D+00 9.126D-02
7.2175D+00 8.792D-02
7.7385D+00 6.554D-02
7.7771D+00 6.402D-02
8.3385D+00 4.385D-02
8.9404D+00 2.853D-02
9.5858D+00 1.838D-02
1.0278D+01 1.282D-02
1.0856D+01 1.090D-02
1.1186D+01 1.010D-02
1.1993D+01 8.191D-03
1.2859D+01 6.646D-03
1.3448D+01 5.808D-03
3s23p4f3Fe                              !Configuration name
20                                      !Type of cross-section
142                                     !Number of cross-section points
1.0000D+00 2.617D+00
1.0201D+00 2.389D+00
1.0406D+00 2.171D+00
1.0458D+00 2.139D+00
1.0510D+00 2.129D+00
1.0563D+00 2.132D+00
1.0616D+00 2.127D+00
1.0669D+00 2.095D+00
1.0776D+00 1.953D+00
1.1269D+00 1.505D+00
1.1496D+00 1.336D+00
1.1904D+00 1.089D+00
1.2204D+00 9.308D-01
1.2699D+00 7.086D-01
1.2891D+00 8.042D-01
1.2955D+00 8.183D-01
1.3150D+00 5.042D-01
1.3215D+00 4.039D-01
1.3348D+00 6.352D-01
1.3414D+00 1.214D+00
1.3549D+00 3.212D+00
1.3616D+00 3.820D+00
1.3684D+00 3.714D+00
1.3821D+00 2.085D+00
1.3890D+00 1.398D+00
1.3960D+00 1.029D+00
1.4029D+00 9.980D-01
1.4099D+00 1.275D+00
1.4169D+00 1.948D+00
1.4311D+00 4.510D+00
1.4383D+00 5.943D+00
1.4454D+00 6.751D+00
1.4527D+00 6.605D+00
1.4672D+00 4.120D+00
1.4745D+00 2.952D+00
1.4819D+00 2.249D+00
1.4967D+00 1.679D+00
1.5117D+00 1.120D+00
1.5192D+00 8.783D-01
1.5889D+00 3.136D-01
1.6128D+00 6.000D-01
1.6289D+00 7.415D-01
1.6452D+00 4.766D-01
1.6867D+00 1.090D-01
1.7292D+00 4.450D-01
1.7378D+00 5.612D-01
1.7552D+00 8.658D-01
1.7640D+00 1.033D+00
1.7728D+00 1.116D+00
1.7816D+00 1.046D+00
1.7994D+00 6.459D-01
1.8174D+00 3.972D-01
1.8540D+00 8.974D-01
1.8819D+00 1.470D+00
1.8913D+00 1.722D+00
1.9008D+00 2.229D+00
1.9102D+00 3.388D+00
1.9198D+00 5.689D+00
1.9390D+00 1.461D+01
1.9486D+00 1.892D+01
1.9584D+00 2.056D+01
1.9681D+00 1.849D+01
1.9878D+00 9.728D+00
1.9978D+00 6.460D+00
2.0077D+00 4.762D+00
2.0178D+00 4.197D+00
2.0278D+00 4.667D+00
2.0380D+00 6.481D+00
2.0481D+00 1.106D+01
2.0584D+00 2.057D+01
2.0893D+00 9.121D+01
2.0998D+00 1.116D+02
2.1102D+00 1.137D+02
2.1208D+00 9.748D+01
2.1313D+00 7.061D+01
2.1420D+00 4.492D+01
2.1527D+00 2.763D+01
2.1634D+00 1.790D+01
2.1742D+00 1.303D+01
2.1851D+00 9.964D+00
2.1960D+00 7.877D+00
2.2069D+00 6.496D+00
2.2290D+00 5.101D+00
2.2401D+00 4.646D+00
2.2513D+00 4.411D+00
2.2625D+00 4.628D+00
2.2739D+00 5.476D+00
2.3081D+00 1.216D+01
2.3311D+00 1.949D+01
2.3428D+00 2.569D+01
2.3545D+00 3.653D+01
2.3663D+00 5.504D+01
2.4018D+00 1.620D+02
2.4139D+00 1.892D+02
2.4259D+00 1.920D+02
2.4380D+00 1.699D+02
2.4624D+00 8.752D+01
2.4747D+00 5.372D+01
2.4870D+00 3.142D+01
2.4994D+00 1.923D+01
2.6666D+00 1.430D+00
2.7474D+00 8.018D-01
2.7749D+00 8.310D-01
2.7887D+00 8.391D-01
2.9021D+00 5.199D-01
2.9458D+00 3.930D-01
2.9752D+00 4.010D-01
3.0351D+00 3.367D-01
3.0961D+00 2.889D-01
3.1427D+00 2.548D-01
3.3528D+00 1.771D-01
3.5415D+00 1.397D-01
3.5593D+00 1.367D-01
3.7972D+00 1.027D-01
3.8352D+00 9.884D-02
3.8544D+00 9.690D-02
4.1120D+00 7.549D-02
4.3870D+00 6.028D-02
4.6803D+00 4.927D-02
4.9933D+00 4.106D-02
5.3271D+00 3.471D-02
5.6834D+00 2.957D-02
5.9143D+00 2.788D-02
6.2162D+00 2.465D-02
6.6317D+00 2.019D-02
6.6649D+00 1.992D-02
6.8670D+00 1.822D-02
6.9357D+00 1.765D-02
6.9703D+00 1.736D-02
7.4364D+00 1.373D-02
7.5108D+00 1.321D-02
7.5482D+00 1.295D-02
8.0530D+00 9.640D-03
8.5913D+00 6.915D-03
9.1659D+00 4.855D-03
9.7786D+00 3.480D-03
1.0433D+01 2.677D-03
1.1130D+01 2.295D-03
1.1186D+01 2.278D-03
1.1582D+01 2.106D-03
1.2357D+01 1.735D-03
1.2795D+01 1.562D-03
3s23p4f1Ge                              !Configuration name
20                                      !Type of cross-section
164                                     !Number of cross-section points
1.0000D+00 2.266D+00
1.1382D+00 1.252D+00
1.2204D+00 8.692D-01
1.3085D+00 5.565D-01
1.3481D+00 4.551D-01
1.3684D+00 5.560D-01
1.3821D+00 6.222D-01
1.4029D+00 3.820D-01
1.4311D+00 2.175D-01
1.4527D+00 7.097D-01
1.4599D+00 1.628D+00
1.4672D+00 4.035D+00
1.4745D+00 9.443D+00
1.4893D+00 2.760D+01
1.4967D+00 3.345D+01
1.5042D+00 3.181D+01
1.5192D+00 1.527D+01
1.5268D+00 8.226D+00
1.5344D+00 4.340D+00
1.5421D+00 2.441D+00
1.5498D+00 1.577D+00
1.5575D+00 1.083D+00
1.5653D+00 7.887D-01
1.6783D+00 2.198D-01
1.7292D+00 1.822D-01
1.7994D+00 8.350D-01
1.8084D+00 1.702D+00
1.8265D+00 5.552D+00
1.8356D+00 7.562D+00
1.8448D+00 8.480D+00
1.8540D+00 7.946D+00
1.8633D+00 6.653D+00
1.8819D+00 4.402D+00
1.8913D+00 3.766D+00
1.9008D+00 3.379D+00
1.9102D+00 3.397D+00
1.9198D+00 4.080D+00
1.9293D+00 5.912D+00
1.9486D+00 1.288D+01
1.9584D+00 1.604D+01
1.9681D+00 1.682D+01
1.9780D+00 1.507D+01
1.9878D+00 1.195D+01
1.9978D+00 9.348D+00
2.0077D+00 8.451D+00
2.0278D+00 9.453D+00
2.0380D+00 9.245D+00
2.0584D+00 7.071D+00
2.0686D+00 6.882D+00
2.0790D+00 8.195D+00
2.0893D+00 1.201D+01
2.0998D+00 1.971D+01
2.1102D+00 3.393D+01
2.1313D+00 8.279D+01
2.1420D+00 1.075D+02
2.1527D+00 1.194D+02
2.1634D+00 1.152D+02
2.1851D+00 7.960D+01
2.2401D+00 2.059D+01
2.2513D+00 1.446D+01
2.2625D+00 1.038D+01
2.2739D+00 7.734D+00
2.2852D+00 6.348D+00
2.2966D+00 5.849D+00
2.3081D+00 5.987D+00
2.3428D+00 7.723D+00
2.3545D+00 8.870D+00
2.3663D+00 1.070D+01
2.3780D+00 1.383D+01
2.3899D+00 1.928D+01
2.4018D+00 2.883D+01
2.4259D+00 6.152D+01
2.4501D+00 9.265D+01
2.4624D+00 9.938D+01
2.4747D+00 9.997D+01
2.4870D+00 9.586D+01
2.5244D+00 5.864D+01
2.5497D+00 3.226D+01
2.5625D+00 2.354D+01
2.5752D+00 1.778D+01
2.5881D+00 1.397D+01
2.6010D+00 1.171D+01
2.6140D+00 1.049D+01
2.6270D+00 1.009D+01
2.6402D+00 1.003D+01
2.6533D+00 9.939D+00
2.6799D+00 9.308D+00
2.6933D+00 9.199D+00
2.7067D+00 9.368D+00
2.7202D+00 9.510D+00
2.7338D+00 9.174D+00
2.7474D+00 8.150D+00
2.7749D+00 4.721D+00
2.8027D+00 2.050D+00
2.8448D+00 8.151D-01
2.9021D+00 2.865D+00
2.9311D+00 3.752D+00
2.9604D+00 2.363D+00
3.0200D+00 7.593D-01
3.0502D+00 1.156D+00
3.0807D+00 1.396D+00
3.1115D+00 9.765D-01
3.1584D+00 6.407D-01
3.1741D+00 6.413D-01
3.2059D+00 5.994D-01
3.2542D+00 5.356D-01
3.2867D+00 5.013D-01
3.3695D+00 4.451D-01
3.4373D+00 4.078D-01
3.6309D+00 3.262D-01
3.6489D+00 3.194D-01
3.9123D+00 2.453D-01
4.1948D+00 2.012D-01
4.4976D+00 1.736D-01
4.8222D+00 1.529D-01
5.1703D+00 1.378D-01
5.2482D+00 1.350D-01
5.3007D+00 1.332D-01
5.3804D+00 1.304D-01
5.4073D+00 1.294D-01
5.7977D+00 1.175D-01
5.8265D+00 1.168D-01
5.8557D+00 1.160D-01
5.8848D+00 1.152D-01
6.1240D+00 1.089D-01
6.1546D+00 1.081D-01
6.2162D+00 1.065D-01
6.2784D+00 1.049D-01
6.3096D+00 1.041D-01
6.3728D+00 1.024D-01
6.4366D+00 1.007D-01
6.4688D+00 9.987D-02
6.5010D+00 9.902D-02
6.5335D+00 9.817D-02
6.5660D+00 9.731D-02
6.5989D+00 9.645D-02
6.6649D+00 9.471D-02
6.7316D+00 9.296D-02
6.7651D+00 9.208D-02
6.8328D+00 9.030D-02
6.9012D+00 8.850D-02
6.9703D+00 8.668D-02
7.3261D+00 7.698D-02
7.3994D+00 7.494D-02
7.4364D+00 7.391D-02
7.4734D+00 7.287D-02
7.7385D+00 6.547D-02
7.8160D+00 6.331D-02
7.8942D+00 6.113D-02
7.9732D+00 5.893D-02
8.0931D+00 5.558D-02
8.6343D+00 4.179D-02
8.6773D+00 4.077D-02
9.3037D+00 2.778D-02
9.9753D+00 1.847D-02
1.0695D+01 1.271D-02
1.1467D+01 9.965D-03
1.1582D+01 9.750D-03
1.1874D+01 9.124D-03
1.2731D+01 7.404D-03
1.3650D+01 6.007D-03
1.4636D+01 4.874D-03
1.5692D+01 3.954D-03
1.6088D+01 3.669D-03
3s23p4f3De                              !Configuration name
20                                      !Type of cross-section
146                                     !Number of cross-section points
1.0000D+00 2.256D+00
1.0616D+00 1.726D+00
1.0776D+00 1.601D+00
1.0938D+00 1.487D+00
1.1102D+00 1.429D+00
1.1326D+00 1.315D+00
1.1496D+00 1.227D+00
1.1727D+00 1.089D+00
1.2083D+00 9.149D-01
1.2265D+00 8.456D-01
1.2511D+00 7.781D-01
1.2699D+00 9.302D-01
1.2955D+00 1.474D+00
1.3020D+00 1.623D+00
1.3085D+00 1.686D+00
1.3150D+00 1.607D+00
1.3282D+00 1.126D+00
1.3348D+00 9.059D-01
1.4169D+00 4.407D-01
1.4527D+00 1.015D+00
1.4745D+00 2.554D+00
1.4967D+00 4.913D+00
1.5042D+00 5.408D+00
1.5117D+00 5.228D+00
1.5268D+00 3.066D+00
1.5421D+00 1.171D+00
1.5498D+00 7.440D-01
1.6289D+00 1.930D-01
1.6617D+00 1.426D-01
1.6951D+00 1.022D-01
1.7378D+00 6.148D-01
1.7552D+00 8.814D-01
1.7640D+00 1.055D+00
1.7728D+00 1.392D+00
1.7816D+00 1.915D+00
1.7905D+00 2.435D+00
1.7994D+00 2.634D+00
1.8084D+00 2.383D+00
1.8174D+00 1.808D+00
1.8265D+00 1.255D+00
1.8356D+00 9.918D-01
1.8448D+00 1.048D+00
1.8819D+00 2.659D+00
1.8913D+00 3.089D+00
1.9008D+00 3.378D+00
1.9102D+00 3.455D+00
1.9198D+00 3.438D+00
1.9293D+00 3.514D+00
1.9390D+00 3.832D+00
1.9486D+00 4.555D+00
1.9681D+00 7.223D+00
1.9780D+00 8.460D+00
1.9878D+00 8.783D+00
1.9978D+00 8.184D+00
2.0077D+00 7.202D+00
2.0178D+00 6.473D+00
2.0380D+00 5.747D+00
2.0584D+00 4.574D+00
2.0686D+00 4.503D+00
2.0790D+00 5.821D+00
2.0893D+00 1.041D+01
2.0998D+00 2.058D+01
2.1208D+00 6.382D+01
2.1313D+00 8.871D+01
2.1420D+00 1.043D+02
2.1527D+00 1.026D+02
2.1742D+00 6.276D+01
2.1851D+00 4.168D+01
2.1960D+00 2.832D+01
2.2069D+00 2.208D+01
2.2179D+00 2.136D+01
2.2401D+00 2.572D+01
2.2513D+00 2.595D+01
2.2625D+00 2.260D+01
2.2852D+00 1.113D+01
2.2966D+00 6.956D+00
2.3081D+00 4.907D+00
2.3196D+00 4.254D+00
2.3311D+00 4.264D+00
2.3428D+00 4.218D+00
2.3663D+00 3.158D+00
2.3780D+00 2.744D+00
2.3899D+00 3.154D+00
2.4018D+00 5.702D+00
2.4139D+00 1.292D+01
2.4259D+00 3.071D+01
2.4380D+00 6.572D+01
2.4624D+00 1.978D+02
2.4747D+00 2.628D+02
2.4870D+00 2.920D+02
2.4994D+00 2.689D+02
2.5244D+00 1.424D+02
2.5371D+00 8.525D+01
2.5497D+00 4.729D+01
2.7067D+00 6.622D-01
2.7202D+00 6.155D-01
2.7611D+00 5.473D-01
2.7749D+00 5.552D-01
2.7887D+00 5.609D-01
2.8166D+00 5.549D-01
2.8448D+00 5.900D-01
2.8591D+00 6.031D-01
2.9021D+00 4.211D-01
2.9752D+00 2.525D-01
3.0200D+00 2.705D-01
3.0351D+00 2.740D-01
3.0807D+00 2.293D-01
3.1427D+00 1.942D-01
3.1900D+00 1.810D-01
3.2380D+00 1.710D-01
3.2867D+00 1.623D-01
3.4033D+00 1.498D-01
3.6309D+00 1.125D-01
3.6489D+00 1.085D-01
3.6672D+00 1.044D-01
3.9319D+00 6.851D-02
4.2157D+00 5.276D-02
4.5201D+00 4.195D-02
4.8464D+00 3.426D-02
5.1962D+00 2.862D-02
5.5713D+00 2.434D-02
5.8848D+00 2.178D-02
6.1546D+00 1.970D-02
6.2471D+00 1.899D-02
6.3096D+00 1.851D-02
6.7651D+00 1.572D-02
6.8328D+00 1.540D-02
7.1816D+00 1.376D-02
7.2535D+00 1.343D-02
7.3261D+00 1.309D-02
7.3627D+00 1.291D-02
7.6619D+00 1.151D-02
7.7000D+00 1.133D-02
7.7771D+00 1.097D-02
8.3385D+00 8.602D-03
8.3802D+00 8.444D-03
8.9851D+00 6.427D-03
9.6337D+00 4.944D-03
1.0329D+01 3.962D-03
1.1075D+01 3.346D-03
1.1698D+01 3.059D-03
1.2295D+01 2.754D-03
1.3183D+01 2.234D-03
1.4134D+01 1.813D-03
1.5155D+01 1.470D-03
1.5306D+01 1.427D-03
3s23p5p3Pe                              !Configuration name
20                                      !Type of cross-section
211                                     !Number of cross-section points
1.0000D+00 7.862D-01
1.0100D+00 7.632D-01
1.0151D+00 7.538D-01
1.0201D+00 7.481D-01
1.0252D+00 7.489D-01
1.0303D+00 7.615D-01
1.0406D+00 8.216D-01
1.0458D+00 8.451D-01
1.0510D+00 8.359D-01
1.0616D+00 7.243D-01
1.0669D+00 6.595D-01
1.0722D+00 6.127D-01
1.0776D+00 5.835D-01
1.0883D+00 5.555D-01
1.1047D+00 5.286D-01
1.1382D+00 4.604D-01
1.1439D+00 4.486D-01
1.1496D+00 4.476D-01
1.1553D+00 4.700D-01
1.1669D+00 6.118D-01
1.1727D+00 6.864D-01
1.1786D+00 7.183D-01
1.1844D+00 6.954D-01
1.1963D+00 5.880D-01
1.2023D+00 5.458D-01
1.2083D+00 5.186D-01
1.2143D+00 5.003D-01
1.2326D+00 4.696D-01
1.2574D+00 4.476D-01
1.2699D+00 4.340D-01
1.2891D+00 3.902D-01
1.3020D+00 3.701D-01
1.3150D+00 3.934D-01
1.3282D+00 4.664D-01
1.3348D+00 4.898D-01
1.3414D+00 4.835D-01
1.3549D+00 4.042D-01
1.3821D+00 3.430D-01
1.3960D+00 3.603D-01
1.4029D+00 3.836D-01
1.4099D+00 4.261D-01
1.4169D+00 5.029D-01
1.4240D+00 6.326D-01
1.4454D+00 1.542D+00
1.4527D+00 1.894D+00
1.4599D+00 2.069D+00
1.4672D+00 2.025D+00
1.4819D+00 1.615D+00
1.4893D+00 1.540D+00
1.4967D+00 1.657D+00
1.5117D+00 2.287D+00
1.5192D+00 2.450D+00
1.5268D+00 2.319D+00
1.5421D+00 1.366D+00
1.5575D+00 5.922D-01
1.5653D+00 4.303D-01
1.5731D+00 3.575D-01
1.6048D+00 3.221D-01
1.6370D+00 3.696D-01
1.6534D+00 3.948D-01
1.6783D+00 3.241D-01
1.7120D+00 2.572D-01
1.7378D+00 3.381D-01
1.7552D+00 5.630D-01
1.7816D+00 8.471D-01
1.7905D+00 9.463D-01
1.7994D+00 1.112D+00
1.8265D+00 2.176D+00
1.8356D+00 2.386D+00
1.8448D+00 2.329D+00
1.8633D+00 1.815D+00
1.8726D+00 1.696D+00
1.8819D+00 1.719D+00
1.8913D+00 1.814D+00
1.9008D+00 1.866D+00
1.9102D+00 1.802D+00
1.9293D+00 1.491D+00
1.9390D+00 1.408D+00
1.9486D+00 1.434D+00
1.9584D+00 1.548D+00
1.9780D+00 2.010D+00
1.9878D+00 2.528D+00
1.9978D+00 3.559D+00
2.0278D+00 1.072D+01
2.0380D+00 1.246D+01
2.0481D+00 1.237D+01
2.0686D+00 8.103D+00
2.0893D+00 3.972D+00
2.0998D+00 3.055D+00
2.1102D+00 2.823D+00
2.1208D+00 3.057D+00
2.1313D+00 3.776D+00
2.1420D+00 5.139D+00
2.1527D+00 7.711D+00
2.1634D+00 1.234D+01
2.1742D+00 2.054D+01
2.1960D+00 4.882D+01
2.2069D+00 6.394D+01
2.2179D+00 7.206D+01
2.2290D+00 6.972D+01
2.2513D+00 3.952D+01
2.2739D+00 1.269D+01
2.2852D+00 6.798D+00
2.2966D+00 3.949D+00
2.3081D+00 2.740D+00
2.3196D+00 2.162D+00
2.3311D+00 1.922D+00
2.3428D+00 1.877D+00
2.3545D+00 1.961D+00
2.3780D+00 2.268D+00
2.3899D+00 2.410D+00
2.4018D+00 2.564D+00
2.4139D+00 2.869D+00
2.4259D+00 3.753D+00
2.4380D+00 5.948D+00
2.4501D+00 1.064D+01
2.4994D+00 5.012D+01
2.5244D+00 8.824D+01
2.5371D+00 1.078D+02
2.5497D+00 1.138D+02
2.5625D+00 1.023D+02
2.5881D+00 5.033D+01
2.6010D+00 2.939D+01
